,index,text,cluster,tweet_id,created_at,author_id,inbound,week,urgency_score,is_repeat_customer,has_prior_interaction,escalation_risk
4853,4853,so mention 115911 has a mention 239217 offer today but website doesn't load and nobody can order not really a deal when so many complaining they can't use it this sucks i love panda,2,7279,2017-11-14 16:25:01+00:00,117242,True,2017-11-13/2017-11-19,0,True,True,4
4973,4973,mention londonmidland any of your peak cross city trains on time today,0,7603,2017-10-31 23:41:59+00:00,117280,True,2017-10-30/2017-11-05,0,True,True,4
4895,4895,mention 119617 oh goodness i'm sorry for the troubles with your delivery have you been provided a date for a re delivery ab,2,7379,2017-11-10 10:56:20+00:00,117246,True,2017-11-06/2017-11-12,0,True,True,4
4899,4899,mention virgintrains i m looking to book advance tickets euston to manchester for 21 january when will these be on sale dates around this already selling,0,7383,2017-11-09 16:03:04+00:00,117242,True,2017-11-06/2017-11-12,0,True,True,4
4902,4902,mention 116057 i just now got a charge of 9 99 i did not order anything from you you will cause my account to go negative and cost me 35,2,7389,2017-11-09 15:28:26+00:00,117246,True,2017-11-06/2017-11-12,0,True,True,4
4905,4905,mention 359300 mention tfl i had my gold card transferred in one of the staffed stations,0,7404,2017-11-09 14:49:27+00:00,117242,True,2017-11-06/2017-11-12,0,True,True,4
4907,4907,mention idea_cares services stopped frm 2 days even after paying all dues went twice to ur store cust care not reachable all my work held up hlp,2,7408,2017-11-09 09:27:38+00:00,117242,True,2017-11-06/2017-11-12,0,True,True,4
4911,4911,mention 160405 that is odd can you please follow and dm us acm,2,7418,2017-11-08 16:28:30+00:00,117242,True,2017-11-06/2017-11-12,0,True,True,4
4912,4912,mention 126282 sorry for the frustration caused on this matter our local team is working with the manager and will contact you shortly jl,2,7421,2017-11-08 15:28:33+00:00,117242,True,2017-11-06/2017-11-12,0,True,True,4
4913,4913,mention 649477 connection time doesn't only refer to time between two flights abn,0,7423,2017-11-08 14:27:15+00:00,117242,True,2017-11-06/2017-11-12,0,True,True,4
4915,4915,mention verizonsupport mention 115990 thanks didn't know there was a difference,1,7427,2017-11-08 13:16:33+00:00,117242,True,2017-11-06/2017-11-12,0,True,True,4
4918,4918,mention hulu_support hi its 40 minutes after 12 where is the mindy project season 6 episode 10 ive been refreshing for almost an hour,1,7432,2017-11-07 20:11:46+00:00,117242,True,2017-11-06/2017-11-12,0,True,True,4
4929,4929,mention virgintrains it's fine i'll go to the bar what carriage is that on the 18 52 edinburgh to birmingham,0,7508,2017-10-31 23:40:15+00:00,117262,True,2017-10-30/2017-11-05,0,True,True,4
4943,4943,why oh why are mention 3981 using mention 115817 to deliver parcels to paris they are so terrible and have the worst customer service mention 161440,0,7571,2017-10-31 23:39:24+00:00,ChipotleTweets,False,2017-10-30/2017-11-05,2,False,False,4
4944,4944,mention 617611 je suis désolée pour cela est il passé très tôt le matin fa,2,7572,2017-10-31 23:41:29+00:00,117268,True,2017-10-30/2017-11-05,0,True,True,4
4947,4947,mention 567077 my apologies for any issues you're currently having i'd be happy to help anyway we can please dm your service p,2,7575,2017-10-31 23:38:51+00:00,ChipotleTweets,False,2017-10-30/2017-11-05,2,False,False,4
4949,4949,mention 115850 __email__ doesn't exist your customer care service providers are misleading,2,7577,2017-10-31 23:27:38+00:00,117269,True,2017-10-30/2017-11-05,0,True,True,4
4893,4893,mention applesupport trying to renewal my apple music account but its not taking my card,1,7374,2017-11-10 12:18:45+00:00,117241,True,2017-11-06/2017-11-12,0,True,True,4
4892,4892,mention 117928 thank you for choosing alaska angel,2,7373,2017-11-10 14:54:26+00:00,117246,True,2017-11-06/2017-11-12,0,True,True,4
4890,4890,mention 554472 thanks for reaching out we recommend providing feedback for the beta transcription dm us if you have further questions,2,7357,2017-11-10 15:18:27+00:00,117246,True,2017-11-06/2017-11-12,0,True,True,4
4866,4866,mention 115955 very scummy move to remove the wifi twc gave us for free with their service from out modem also not telling us before you do,1,7315,2017-11-13 14:23:52+00:00,117242,True,2017-11-13/2017-11-19,0,True,True,4
4854,4854,mention comcastcares it keeps logging me out so no emails come through not very convenient,1,7282,2017-11-14 16:23:21+00:00,117241,True,2017-11-13/2017-11-19,0,True,True,4
4858,4858,mention 427762 we can assist you here on twitter sergio send us a dm rickk,2,7300,2017-11-14 15:07:46+00:00,117246,True,2017-11-13/2017-11-19,0,True,True,4
4861,4861,i love the fact that mention 115821 has the option to put delivery instructions but then the delivery guy doesnt follow them,2,7309,2017-11-13 17:51:41+00:00,117244,True,2017-11-13/2017-11-19,0,True,True,4
4862,4862,mention 316748 adb,2,7310,2017-11-13 17:40:21+00:00,117241,True,2017-11-13/2017-11-19,0,True,True,4
4863,4863,mention 272182 hi yohann as this is related to sensitive account details we d recommend that you please write to us at you should get an automated email with the 7 digit ticket id please could you dm that to us in order to locate it in our system thanks,2,7311,2017-11-13 17:34:37+00:00,117244,True,2017-11-13/2017-11-19,0,True,True,4
4865,4865,何のためのamazon dashや 郵便局まじうざ 宅配ボックスあるのに持って帰っとるし おととい頼んで昨日きて持って帰って今日またきて持って帰る バカか ボックスの使い方ぐらいわかるやろ 怒 前も一回言ったのに こんなんならふつーに頼んだらヤマトやけこっちが早いわたーけ,2,7314,2017-11-13 15:49:37+00:00,117241,True,2017-11-13/2017-11-19,0,True,True,4
4867,4867,mention 526668 we're currently reviewing your email and will be in touch shortly we appreciate your patience,2,7317,2017-11-13 13:05:52+00:00,117242,True,2017-11-13/2017-11-19,0,True,True,4
4888,4888,i need to go on a diet,0,7351,2017-11-10 15:34:10+00:00,117242,True,2017-11-06/2017-11-12,0,True,True,4
4868,4868,mention 761694 サインインは可能な状況でございますか コンビニ受取に必要な認証キーはアカウントサービスのメッセージセンターからもご覧いただけます et,2,7318,2017-11-13 12:43:05+00:00,117246,True,2017-11-13/2017-11-19,0,True,True,4
4872,4872,mention glocare i just loaded 1000 naira recharge card now to do 3 6gb but 200 naira was deducted for the 100mb after sending cancel to 127,1,7322,2017-11-13 10:04:24+00:00,117242,True,2017-11-13/2017-11-19,0,True,True,4
4873,4873,mention 371193 understood you are very welcome ard,2,7323,2017-11-11 19:47:39+00:00,117242,True,2017-11-06/2017-11-12,0,True,True,4
4877,4877,mention 115955 they practically force u to have prem channels they change ur rates w o notification brightside are the new owners,1,7328,2017-11-11 18:18:25+00:00,117246,True,2017-11-06/2017-11-12,0,True,True,4
4882,4882,mention 260332 our sincere apologies for the trouble last night we're always working to improve and we'll be sharing your feedback experience,0,7335,2017-11-10 21:03:32+00:00,117241,True,2017-11-06/2017-11-12,0,True,True,4
4883,4883,mention 607280 be sure to get to your participating mcd s before 2pm our limited edition collectibles are given away on a first come first served basis,2,7336,2017-11-10 20:58:59+00:00,117242,True,2017-11-06/2017-11-12,0,True,True,4
4962,4962,mention 760535 i would like to help out with the internet issues can you send me a dm with your account info dc,1,7592,2017-10-31 23:35:30+00:00,ChipotleTweets,False,2017-10-30/2017-11-05,2,False,False,4
4994,4994,mention uber_support hi one of our meals wasn't delivered so now one person is left without food,0,7625,2017-10-31 23:43:35+00:00,117290,True,2017-10-30/2017-11-05,0,True,True,4
5207,5207,mention 407072 hello please visit the following page for more info cn,2,7920,2017-10-31 23:35:23+00:00,117357,True,2017-10-30/2017-11-05,0,True,True,4
5001,5001,mention 379291 hey with care to your privacy are you able to shift to a dm it concerns us a great deal when it goes awry like you've described adb,2,7632,2017-10-30 01:58:41+00:00,117292,True,2017-10-30/2017-11-05,0,True,True,4
5127,5127,mention 216928 so happy to hear that angi to pass your kudos on to rosalyn please dm your rapid rewards account number bl,2,7838,2017-11-01 07:39:26+00:00,117336,True,2017-10-30/2017-11-05,0,True,True,4
5129,5129,mention 721078 mention ask_spectrum is this all over the country,2,7842,2017-11-01 20:08:45+00:00,117336,True,2017-10-30/2017-11-05,0,True,True,4
5135,5135,mention 531859 hello we have bereavement rates available per availability when were you looking to travel ard,0,7852,2017-11-02 07:17:45+00:00,117336,True,2017-10-30/2017-11-05,0,True,True,4
5138,5138,mention 633154 hi dixie let's fix it via web music library right click on the song fix incorrect match this could take up to 24 hours,1,7854,2017-11-02 11:26:47+00:00,117336,True,2017-10-30/2017-11-05,0,True,True,4
5140,5140,are we taking off or what mention delta dl0041 syd lax,0,7848,2017-11-02 06:52:46+00:00,117336,True,2017-10-30/2017-11-05,0,True,True,4
5141,5141,first the whole i thing now autocorrecting it to i t fuck man mention 115858 get your shit together,1,7843,2017-11-01 11:57:54+00:00,117336,True,2017-10-30/2017-11-05,0,True,True,4
5151,5151,mention 147564 hello was you order made on arc,2,7862,2017-11-01 00:00:40+00:00,117338,True,2017-10-30/2017-11-05,0,True,True,4
5157,5157,why is everyone s phone changing i to i,1,7871,2017-11-03 23:39:47+00:00,117338,True,2017-10-30/2017-11-05,0,True,True,4
5165,5165,mention 290124 you're welcome sps,2,7876,2017-10-31 23:30:09+00:00,117340,True,2017-10-30/2017-11-05,0,True,True,4
5168,5168,huge thank you to mention morrisons for donating lots of nibbles to the liam buckley trophy event all proceeds going to mention 135265,0,7880,2017-11-01 00:46:14+00:00,117340,True,2017-10-30/2017-11-05,0,True,True,4
5170,5170,mention 115858 iphone x can t activate epicfail,1,7877,2017-10-31 21:04:17+00:00,117340,True,2017-10-30/2017-11-05,0,True,True,4
5176,5176,mention 773427 the mention 120576 team have been in contact with this passenger and they are investigating this cb,0,7888,2017-11-01 18:15:40+00:00,117343,True,2017-10-30/2017-11-05,0,True,True,4
5182,5182,mention glocare still my phone isn't showing lte and does the 4g depends on area,1,7894,2017-10-31 23:22:58+00:00,116542,True,2017-10-30/2017-11-05,0,True,True,4
5195,5195,mention 531236 please check your dms tay,2,7908,2017-11-01 00:58:50+00:00,117352,True,2017-10-30/2017-11-05,0,True,True,4
5197,5197,mention airasiasupport what is the status of flight qz 502 on 27 11 2017 to singapore,0,7910,2017-11-01 01:36:09+00:00,117352,True,2017-10-30/2017-11-05,0,True,True,4
5117,5117,mention sainsburys i have forwarded my concerns to your complaints email address but i very much doubt my urgent issue my current energy deal runs out in 2 days will be acknowledged before then considering it's taken six weeks for no contact to be made,0,7827,2017-10-31 23:33:30+00:00,ATVIAssist,False,2017-10-30/2017-11-05,2,False,False,4
5108,5108,mention southwestair mention southwestair hi guys any update on what happened,0,7818,2017-10-31 23:27:21+00:00,117326,True,2017-10-30/2017-11-05,0,True,True,4
5104,5104,mention 205238 roger that alex we thank you for sharing your feedback with us here rest assured it has been passed along thanks again,2,7813,2017-10-31 10:53:35+00:00,117325,True,2017-10-30/2017-11-05,0,True,True,4
5046,5046,seriously mention safaricom_care your home fibre connection in my estate is atrocious can t even stream anything without multiple buffering,1,7752,2017-10-31 23:47:06+00:00,117306,True,2017-10-30/2017-11-05,0,True,True,4
5009,5009,mention mcdonalds mention 327921 mention 38715 even mention 402's are tweeting me what hope have i got,0,7640,2017-10-31 17:56:14+00:00,117294,True,2017-10-30/2017-11-05,0,True,True,4
5022,5022,mention 132732 great wishing you all the luck for the contest bs,2,7729,2017-11-02 04:10:45+00:00,117298,True,2017-10-30/2017-11-05,0,True,True,4
5027,5027,mention 338154 no way sweet mince pies which shops,2,7734,2017-10-31 23:38:42+00:00,117300,True,2017-10-30/2017-11-05,0,True,True,4
5031,5031,feature request iphone 5s mention applesupport uc settings general sounds y is change with buttons not default on arg public transport,1,7738,2017-10-31 23:47:25+00:00,117301,True,2017-10-30/2017-11-05,0,True,True,4
5035,5035,mention 606057 mention londonmidland last time you said there would be buses at luton and you lied there weren't and i had to spend 50 on a taxi to get to mk,0,4313,2017-10-31 23:35:09+00:00,116718,True,2017-10-30/2017-11-05,0,True,True,4
5043,5043,mention 479270 mention atviassist mention 479268 same,2,7749,2017-10-31 23:17:30+00:00,117305,True,2017-10-30/2017-11-05,0,True,True,4
5053,5053,to mention marksandspencer just ate your feta cheese slow roasted tomato pasta salad beats me how you achieve that complete absence of flavour,0,7759,2017-10-31 23:39:20+00:00,116409,True,2017-10-30/2017-11-05,0,True,True,4
5098,5098,mention 460668 we have responded to you via direct message rs,2,7807,2017-11-01 02:50:19+00:00,117324,True,2017-10-30/2017-11-05,0,True,True,4
5055,5055,ya it's raining here but thr is no floods so that u going to send me any ferry or chopper to transport whysoexpensive,0,7761,2017-10-31 23:34:02+00:00,117309,True,2017-10-30/2017-11-05,0,True,True,4
5059,5059,hey mention 116016 fuck you thanks for nothing in the future when my finances are doing better you still wont get me back,2,7765,2017-11-01 00:08:34+00:00,117311,True,2017-10-30/2017-11-05,0,True,True,4
5061,5061,mention uber_support done,1,7770,2017-11-01 00:14:22+00:00,117311,True,2017-10-30/2017-11-05,0,True,True,4
5064,5064,mention 386068 oi ronei contata com o nosso sac para conferirmos a situação detalhadamente jd,2,7766,2017-11-01 00:08:02+00:00,117311,True,2017-10-30/2017-11-05,0,True,True,4
5078,5078,mention spotifycares i m not really sure how to explain i can t even find the button on my desktop anymore i guess can you tell me how 2 manage queue playback,1,7784,2017-10-31 23:43:02+00:00,117316,True,2017-10-30/2017-11-05,0,True,True,4
5092,5092,mention 119625 mention 53332 can u let me know why 5 1 dolbyd sound on amazon less dynamic than on google movies i watch connected 2 av receiver,1,7801,2017-10-31 23:45:54+00:00,117322,True,2017-10-30/2017-11-05,0,True,True,4
4182,4182,mention 148054 hey without giving any personal account info can you tell us what happened ma,2,5655,2017-11-24 13:35:55+00:00,116072,True,2017-11-20/2017-11-26,0,True,True,4
4163,4163,mention americanair ok guys you put me behind a seat that slams into my knees and you re late so i m missing my connection points please,0,5635,2017-11-01 08:51:58+00:00,117024,True,2017-10-30/2017-11-05,0,True,True,4
4162,4162,mention amazonhelp i was on the phone with logistics who sent me to the wrong department twice and they told me the order is lost,2,5634,2017-11-01 02:29:38+00:00,CoxHelp,False,2017-10-30/2017-11-05,2,False,False,4
3282,3282,mention 115911 mention 491253 moon2smug,2,4476,2017-10-31 23:08:14+00:00,116759,True,2017-10-30/2017-11-05,0,True,True,4
3242,3242,mention 115850 i can t understand quite surprised how can a cust service of such a big company be so dysfunctional,2,4433,2017-10-31 20:27:58+00:00,116747,True,2017-10-30/2017-11-05,0,True,True,4
3246,3246,mention 656361 hey spencer we're very sorry to hear about the ongoing trouble here do us a favor and try these,2,4438,2017-10-31 22:26:37+00:00,116748,True,2017-10-30/2017-11-05,0,True,True,4
3247,3247,mention applesupport no notifications in whatsapp in ios 11 0 3 can you help also have screenfreeze issues with phone,1,4439,2017-10-31 15:20:26+00:00,sainsburys,False,2017-10-30/2017-11-05,2,False,False,4
3252,3252,mention ask_spectrum yes one would think that wouldn't they however it's not the case thanks for the enlightening response,2,4445,2017-10-31 23:41:47+00:00,116750,True,2017-10-30/2017-11-05,0,True,True,4
3253,3253,mention askebay hm i think this is out of my control though bc the descriptions are generated by the listing form on,2,4446,2017-10-31 23:04:36+00:00,116750,True,2017-10-30/2017-11-05,0,True,True,4
3254,3254,mention 479099 no need to wait on hold when you have us right ere ron what has you calling in today bcw,2,4447,2017-10-31 23:03:25+00:00,115722,True,2017-10-30/2017-11-05,0,True,True,4
3255,3255,mention 115913 i see u don't read your tweets automatic i am sure after hours of getting my hopes high 4 my bro nothing was achieved at all as a veteran cust for 17 plus yrs im told to have him go into store or call well he did that which is why when i saw,2,4448,2017-10-31 23:01:01+00:00,116750,True,2017-10-30/2017-11-05,0,True,True,4
3256,3256,mention 464348 were the contents damaged please use the link below to dm the package details mm,2,4449,2017-10-31 22:58:33+00:00,115722,True,2017-10-30/2017-11-05,0,True,True,4
3258,3258,mention 477476 hey we can offer some guidance dm us the ios version of the device and we'll go from there,1,4451,2017-10-31 22:30:02+00:00,115722,True,2017-10-30/2017-11-05,0,True,True,4
3260,3260,thank you mention americanair for refunding me my full ticket after i missed my flight last week due to the mention 120943 debacle in st thomas,0,4456,2017-11-26 00:37:38+00:00,116751,True,2017-11-20/2017-11-26,0,True,True,4
3263,3263,mention uber_support my driver forgot to shut off the fare after my drop off my charge travel was wrong please help,0,4459,2017-11-26 00:22:39+00:00,116752,True,2017-11-20/2017-11-26,2,False,False,4
3273,3273,mention asurioncares mention 117159 which isn't event guaranteed not to be refurbished i just think if you spend 1 000 on a phone almost 400 month on service including,1,4469,2017-11-26 00:08:26+00:00,116757,True,2017-11-20/2017-11-26,0,True,True,4
3276,3276,mention 115783 booked all over italy with no problem but have had 2 properties in florence tell me prices are wrong and want more,0,4473,2017-11-26 00:15:35+00:00,116758,True,2017-11-20/2017-11-26,2,False,False,4
3278,3278,mention 154732 mention 19937 exactly mw,2,4475,2017-10-31 23:59:11+00:00,116759,True,2017-10-30/2017-11-05,0,True,True,4
3279,3279,mention 438847 hello i d like to help with the service issues you re experiencing could you dm me so we can talk in more detail ek,1,4477,2017-11-01 00:01:43+00:00,AskPlayStation,False,2017-10-30/2017-11-05,2,False,False,4
3238,3238,we are on a swiss roll onto dreaming about our christmas desserts yes it's november yes it's still the afternoon but how could you not be excited for christmas dinner or any dinner for that matter when seeing the below white chocolate and raspberry deliciousness yum,0,4429,2017-11-01 14:58:02+00:00,116745,True,2017-10-30/2017-11-05,0,True,True,4
3237,3237,mention 808486 which location was this,2,4428,2017-10-31 23:12:58+00:00,116722,True,2017-10-30/2017-11-05,0,True,True,4
3236,3236,fuck mention 116827,2,4427,2017-10-31 23:11:28+00:00,116745,True,2017-10-30/2017-11-05,0,True,True,4
3194,3194,mention vmucare or the new x when it comes out i am testing the network with the 1 plan but if i can't do this with the 8 or x i will transfer service,1,4386,2017-10-31 23:11:41+00:00,116731,True,2017-10-30/2017-11-05,0,True,True,4
3162,3162,since mention 115858 brought their new software update my ipad has abysmal thanks for something i didn t ask for,1,4346,2017-11-20 08:33:40+00:00,116720,True,2017-11-20/2017-11-26,0,True,True,4
3164,3164,mention xboxsupport what i want to know is why here in brazil we have clarovideo app if that no work a lot of times its no work and nothing,1,4348,2017-11-16 09:54:23+00:00,116720,True,2017-11-13/2017-11-19,0,True,True,4
3172,3172,mention 421094 you are welcome it is our pleasure to take care of you when you fly with us tdl,0,4359,2017-10-31 23:02:32+00:00,116722,True,2017-10-30/2017-11-05,0,True,True,4
3173,3173,mention londonmidland are there any for future dates try and stop this from happening everyday like it is at the moment,0,4361,2017-10-31 23:02:04+00:00,116722,True,2017-10-30/2017-11-05,0,True,True,4
3180,3180,mention delta gate staff and help desk and customer care have differing information and messages no clear plan of action no backup option and to top it all no concern or effort to make it up or care for the passengers mention delta competing with mention 116450 for worst customer experience,0,4368,2017-10-31 23:13:28+00:00,ChipotleTweets,False,2017-10-30/2017-11-05,2,False,False,4
3191,3191,mention 413962 morning the new trains are running between bristol south wales and london initially andy,0,4381,2017-10-31 22:59:25+00:00,116730,True,2017-10-30/2017-11-05,0,True,True,4
3202,3202,mention virginatlantic great can i still earn the equivalent of tier points miles with delta as well as you simultaneously,0,4393,2017-11-26 01:07:56+00:00,116733,True,2017-11-20/2017-11-26,0,True,True,4
3232,3232,mention applesupport is there a reason my 7 suddenly becomes unresponsive for like 10 15 mins at a time shuts off music and screen frozen,1,4424,2017-10-31 23:02:33+00:00,116744,True,2017-10-30/2017-11-05,0,True,True,4
3207,3207,mention chipotletweets mention 117721 yaaaaaaaaaaaaas,2,4399,2017-11-26 00:45:12+00:00,116692,True,2017-11-20/2017-11-26,0,True,True,4
3210,3210,mention 115858 mention applesupport twice in one month my card has been fraudulently used hung up on by cs told i would be called today of course nada,1,4402,2017-11-26 00:06:04+00:00,116736,True,2017-11-20/2017-11-26,0,True,True,4
3213,3213,mention aldiuk what sweets are you meant to fit into your gingerbread man advent calendar celebrations no hero's no maoam swets no what a waste of money aldi adventcalendar,0,4405,2017-11-26 00:45:24+00:00,116692,True,2017-11-20/2017-11-26,0,True,True,4
3214,3214,could have died eating a mention sainsburys pie nearly choked on piece of glass,0,4407,2017-11-26 01:03:14+00:00,116737,True,2017-11-20/2017-11-26,0,True,True,4
3215,3215,mention 765462 gi você está acessando desde o computador ou desde o celular vl,2,4408,2017-11-26 01:38:56+00:00,116692,True,2017-11-20/2017-11-26,0,True,True,4
3228,3228,mention 683355 hi there please send us a note at and we'll be happy to look into this for you,2,4420,2017-10-31 23:05:54+00:00,116743,True,2017-10-30/2017-11-05,0,True,True,4
3280,3280,mention askamex it concerns the mention 161609 card,2,4478,2017-11-01 16:28:42+00:00,116759,True,2017-10-30/2017-11-05,0,True,True,4
3284,3284,mention azuresupport do i need to buy a support plan,1,4481,2017-10-31 23:03:46+00:00,116759,True,2017-10-30/2017-11-05,0,True,True,4
3156,3156,mention 170640 your full address for assistance ac,2,4312,2017-10-30 15:00:01+00:00,115714,True,2017-10-30/2017-11-05,0,True,True,4
3290,3290,mention 418899 i'm sorry for the trouble what does tracking say who the carrier is mh,2,4487,2017-11-03 14:06:41+00:00,116761,True,2017-10-30/2017-11-05,0,True,True,4
3382,3382,my phones always fucking freezing dude fix ur shit mention 115858,1,4581,2017-11-26 00:17:46+00:00,116786,True,2017-11-20/2017-11-26,0,True,True,4
3385,3385,either jeff session is one of the most forgetful persons who works out of washington d c or he's being less than candid with the american public mention 3562,0,4584,2017-12-01 07:15:09+00:00,116787,True,2017-11-27/2017-12-03,0,True,True,4
3393,3393,mention ask_spectrum i am getting error code rlp 1008 while trying to access the spectrum app on roku device help,1,4592,2017-11-26 00:17:00+00:00,ChipotleTweets,False,2017-11-20/2017-11-26,2,False,False,4
3396,3396,mention 145286 hi charles i'm afraid we had to cancel that service due to staff shortages sorry for the delay this has caused lewis,0,4595,2017-11-26 00:19:18+00:00,116792,True,2017-11-20/2017-11-26,0,True,True,4
3402,3402,mention 276532 hello peter unfortunately alexa does not support all streaming services you can find out more information about that here ls,1,4601,2017-11-26 04:43:26+00:00,116795,True,2017-11-20/2017-11-26,0,True,True,4
3404,3404,mention 352908 thanks for sharing your details we'll get in touch with you soon appreciate your patience ak,2,4602,2017-11-25 23:58:14+00:00,116795,True,2017-11-20/2017-11-26,0,True,True,4
3407,3407,mention coxhelp i will have my mom call is this an issue that happens with the new boxes we ve had it since we got our new one,1,4606,2017-11-25 23:59:55+00:00,ChipotleTweets,False,2017-11-20/2017-11-26,2,False,False,4
3408,3408,mention 115714 still waiting,2,4607,2017-11-26 00:31:14+00:00,116796,True,2017-11-20/2017-11-26,0,True,True,4
3410,3410,mention 280104 hi can you dm us your gamertag steps you've tried a detailed summary of the issue so we can help ak,1,4609,2017-11-25 23:57:55+00:00,ChipotleTweets,False,2017-11-20/2017-11-26,2,False,False,4
3415,3415,mention british_airways hi it's not letting me dm you,0,4614,2017-11-25 23:41:04+00:00,116799,True,2017-11-20/2017-11-26,0,True,True,4
3423,3423,mention 115821 mention amazonhelp i just wanted to thank princess from customer service phone line for helping me with my problem today prime,1,4623,2017-10-31 22:51:57+00:00,116802,True,2017-10-30/2017-11-05,2,False,False,4
3425,3425,mention 115817 1zc3nt590100002211 overnight delivery was suppose to arrive yesterday i overnighted be its very important i absolutely need it today,2,4625,2017-10-31 23:06:16+00:00,116803,True,2017-10-30/2017-11-05,0,True,True,4
3428,3428,just remembered i never got my dora the explorer wig in the mail back in 2014 hey mention 115937 can u help me with tracking,0,4628,2017-10-31 23:02:21+00:00,116804,True,2017-10-30/2017-11-05,2,False,False,4
3437,3437,mention alaskaair i have a 4 hr layover tmrw at yvr what's to do other than the boardroom anything not to be missed dim sum,0,4637,2017-10-31 21:51:14+00:00,116808,True,2017-10-30/2017-11-05,0,True,True,4
3440,3440,mention americanair i just wanted to say what a great flight and crew we just had on aa 151 paris to chicago thank you,0,4640,2017-11-22 10:48:58+00:00,116809,True,2017-11-20/2017-11-26,0,True,True,4
3379,3379,mention 379167 hello using the link can you dm us some more information please thanks allie,2,4579,2017-11-01 08:33:47+00:00,116785,True,2017-10-30/2017-11-05,0,True,True,4
3377,3377,mention 734879 hello my apologies for any frustrations or inconvenience if you d like to dm your account details phone number and full address i d be happy to check into this for you mg,2,4577,2017-11-01 08:30:25+00:00,116785,True,2017-10-30/2017-11-05,0,True,True,4
3373,3373,mention 506063 we'd like to take a look at it with you let's continue in dm,2,4573,2017-11-01 08:09:06+00:00,116785,True,2017-10-30/2017-11-05,0,True,True,4
3329,3329,mention virgintrains am on it,0,4527,2017-10-31 23:54:08+00:00,116771,True,2017-10-30/2017-11-05,0,True,True,4
3298,3298,mention 622915 delete the user make a back up of your games check hear how to do it and then create the user again,1,4495,2017-11-01 02:16:45+00:00,116764,True,2017-10-30/2017-11-05,0,True,True,4
3304,3304,mention 214951 apologies for the delay in delivery we'd like to work on it kindly fill in your details here 1 2 ap,2,4500,2017-10-31 23:13:05+00:00,116236,True,2017-10-30/2017-11-05,0,True,True,4
3310,3310,mention 673150 can you please provide your account email so we can better connect we will follow up,2,4508,2017-11-01 15:04:55+00:00,116767,True,2017-10-30/2017-11-05,0,True,True,4
3312,3312,mention 475396 mind if we step in directly adding runs to your nikeplus account from your apple watch isn't a feature of the nrc app 1 2,1,4509,2017-11-01 15:04:46+00:00,116767,True,2017-10-30/2017-11-05,0,True,True,4
3324,3324,all started after i updated my xbox nothings broke on my remote just hit home button the it starts,1,4523,2017-11-01 10:01:49+00:00,116770,True,2017-10-30/2017-11-05,0,True,True,4
3326,3326,mention spotifycares hurry up and verify my request to get access to my profile,1,4525,2017-11-01 10:15:18+00:00,116770,True,2017-10-30/2017-11-05,0,True,True,4
3338,3338,mention applesupport thanks i hope it works,1,4537,2017-11-12 22:55:02+00:00,116775,True,2017-11-06/2017-11-12,0,True,True,4
3371,3371,mention 170341 could you let us know more about the product you are trying to purchase could you share a link if possible 1 2 vm,2,4571,2017-11-01 08:04:44+00:00,116785,True,2017-10-30/2017-11-05,0,True,True,4
3342,3342,mention 351245 we've got your back tell us in dm what's happening and we can look into possible solutions for it,2,4540,2017-10-31 23:08:34+00:00,116776,True,2017-10-30/2017-11-05,0,True,True,4
3346,3346,mention 163498 you're welcome let us know if you need any rebooking assistance thanks tmb,2,4544,2017-10-31 16:25:27+00:00,116778,True,2017-10-30/2017-11-05,0,True,True,4
3350,3350,mention 735125 let me take a look please follow dm the account information including the full address and phone number sh,2,4548,2017-11-01 14:23:51+00:00,116780,True,2017-10-30/2017-11-05,0,True,True,4
3356,3356,mention 788956 you can get in touch with us directly here bg,2,4554,2017-10-31 13:00:03+00:00,115786,True,2017-10-30/2017-11-05,0,True,True,4
3363,3363,mention safaricom_care you care i opened a lock savings account but now when i try to add money 'you don't have such amazing a c' is the reply,1,4562,2017-10-31 23:08:26+00:00,116783,True,2017-10-30/2017-11-05,0,True,True,4
3369,3369,mention 763924 hi patricia unfortuantely you can't transfer your avios to american airlines you can however use your avios points with us to book american airlines flights ashleigh,0,4568,2017-11-01 07:05:12+00:00,116785,True,2017-10-30/2017-11-05,0,True,True,4
3160,3160,mention 428207 let us look into it please reach out to us from the link here and we will assist you accordingly hr,2,4344,2017-11-22 09:53:40+00:00,116720,True,2017-11-20/2017-11-26,0,True,True,4
3148,3148,mention 348922 ecause it's the christmas period pa,2,4304,2017-10-31 22:55:49+00:00,116715,True,2017-10-30/2017-11-05,0,True,True,4
4161,4161,mention 644401 mention spotifycares thank you for separating jazzy greg from new zealand greg this happens on itunes too,1,5631,2017-11-01 01:59:53+00:00,117024,True,2017-10-30/2017-11-05,0,True,True,4
2983,2983,mention 366303 good morning jenna i apologize for the inconvenience i am sorry at this time our engineers do not have an eta for the resolution jjs,1,3962,2017-11-25 23:00:46+00:00,116661,True,2017-11-20/2017-11-26,0,True,True,4
2943,2943,mention delta my flight was delayed from savannah to atlanta with connection to detroit it looks like i still make the 255pm back on flight,0,3925,2017-11-26 00:01:03+00:00,116658,True,2017-11-20/2017-11-26,0,True,True,4
2947,2947,mention 115714 you are two seconds away from being deleted from my life forever,2,3929,2017-11-25 23:53:01+00:00,116658,True,2017-11-20/2017-11-26,0,True,True,4
